"gene","drug","drug_concept_id","interaction_score","interaction_types","sources","key"
"DAXX","S136492","iuphar.ligand:8620",26.1018992794428,"","GuideToPharmacology","S136492|iuphar.ligand:8620"
"LGALS3","OLITIGALTIN","ncit:C174126",13.0509496397214,"","ChEMBL","OLITIGALTIN|ncit:C174126"
"LGALS3","DAVANAT","drugbank:DB15311",6.52547481986069,"","ChEMBL","DAVANAT|drugbank:DB15311"
"LGALS3","BELAPECTIN","ncit:C115111",26.1018992794428,"","ChEMBL;TTD","BELAPECTIN|ncit:C115111"
"LGALS3","LACTOSE, ANHYDROUS","chembl:CHEMBL5314358",8.70063309314759,"","DTC","LACTOSE, ANHYDROUS|chembl:CHEMBL5314358"
"DDX6","INCB3619","iuphar.ligand:8679",26.1018992794428,"","GuideToPharmacology","INCB3619|iuphar.ligand:8679"
"HNRNPA1","CAMPTOTHECIN","ncit:C338",2.98307420336489,"","DTC","CAMPTOTHECIN|ncit:C338"
"LCAT","TESTOSTERONE PROPIONATE","rxcui:10382",2.61018992794428,"","NCI","TESTOSTERONE PROPIONATE|rxcui:10382"
"LCAT","STREPTOZOCIN","rxcui:10114",0.453946074425092,"","NCI","STREPTOZOCIN|rxcui:10114"
"LCAT","PREDNISOLONE","rxcui:8638",0.745768550841222,"","NCI","PREDNISOLONE|rxcui:8638"
"LCAT","TESTOSTERONE","rxcui:10379",0.535423574962928,"","NCI","TESTOSTERONE|rxcui:10379"
"LCAT","MEDI6012","drugbank:DB14833",20.8815194235542,"","TTD","MEDI6012|drugbank:DB14833"
"HTR2A","RISPERIDONE","rxcui:35636",0.0224758030534811,"","ChEMBL;TdgClinicalTrial;TEND","RISPERIDONE|rxcui:35636"
"HTR2A","THIORIDAZINE","rxcui:10502",0.0519268553304564,"","ChEMBL;TdgClinicalTrial;TEND","THIORIDAZINE|rxcui:10502"
"HTR2A","BREXPIPRAZOLE","rxcui:1658314",0.143417029007927,"","ChEMBL;TdgClinicalTrial","BREXPIPRAZOLE|rxcui:1658314"
"HTR2A","CHLORPROMAZINE HYDROCHLORIDE","rxcui:104728",0.029527035383985,"","ChEMBL","CHLORPROMAZINE HYDROCHLORIDE|rxcui:104728"
"HTR2A","PRUVANSERIN","ncit:C72834",1.00391920305549,"","ChEMBL;TTD","PRUVANSERIN|ncit:C72834"
"HTR2A","OCAPERIDONE","ncit:C76441",0.0836599335879576,"","TTD","OCAPERIDONE|ncit:C76441"
"HTR2A","IFERANSERIN","ncit:C90945",1.00391920305549,"","ChEMBL;TdgClinicalTrial","IFERANSERIN|ncit:C90945"
"HTR2A","SARPOGRELATE","ncit:C73158",0.200783840611098,"","ChEMBL;TTD","SARPOGRELATE|ncit:C73158"
"HTR2A","KETANSERIN","rxcui:6131",0.0436486610024127,"","NCI","KETANSERIN|rxcui:6131"
"HTR2A","LOXAPINE","rxcui:6475",0.0772245540811916,"","ChEMBL;TdgClinicalTrial","LOXAPINE|rxcui:6475"
"HTR2A","CHLORPROTHIXENE","rxcui:2406",0.150587880458324,"","ChEMBL;TdgClinicalTrial;TEND","CHLORPROTHIXENE|rxcui:2406"
"HTR2A","CHLORPROMAZINE","rxcui:2403",0.0135664757169661,"","ChEMBL","CHLORPROMAZINE|rxcui:2403"
"HTR2A","VABICASERIN HYDROCHLORIDE","ncit:C142993",0.167319867175915,"","ChEMBL","VABICASERIN HYDROCHLORIDE|ncit:C142993"
"HTR2A","ARIPIPRAZOLE LAUROXIL","rxcui:1673265",0.0792567791885914,"","ChEMBL;TdgClinicalTrial;TEND","ARIPIPRAZOLE LAUROXIL|rxcui:1673265"
"HTR2A","HALOPERIDOL DECANOATE","rxcui:26420",0.00660473159904928,"","ChEMBL","HALOPERIDOL DECANOATE|rxcui:26420"
"HTR2A","METHYSERGIDE","rxcui:6911",0.0528378527923943,"","TdgClinicalTrial;TEND","METHYSERGIDE|rxcui:6911"
"HTR2A","TRELANSERIN","ncit:C90946",0.33463973435183,"","ChEMBL;TdgClinicalTrial","TRELANSERIN|ncit:C90946"
"HTR2A","MINAPRINE HYDROCHLORIDE","rxcui:236400",0.0557732890586384,"","ChEMBL","MINAPRINE HYDROCHLORIDE|rxcui:236400"
"HTR2A","ZIPRASIDONE","rxcui:115698",0.0485767356317173,"","ChEMBL;TdgClinicalTrial;TEND","ZIPRASIDONE|rxcui:115698"
"HTR2A","QUETIAPINE FUMARATE","rxcui:221153",0.0418299667939788,"","ChEMBL;TdgClinicalTrial;TEND","QUETIAPINE FUMARATE|rxcui:221153"
"HTR2A","MIANSERIN","rxcui:6929",0.0557732890586384,"","TdgClinicalTrial;TEND","MIANSERIN|rxcui:6929"
"HTR2A","DOXEPIN HYDROCHLORIDE","rxcui:203179",0.0228163455239884,"","PharmGKB;TdgClinicalTrial","DOXEPIN HYDROCHLORIDE|rxcui:203179"
"HTR2A","LOXAPINE HYDROCHLORIDE","rxcui:91138",0.100391920305549,"","ChEMBL","LOXAPINE HYDROCHLORIDE|rxcui:91138"
"HTR2A","VOLINANSERIN","ncit:C95220",0.301175760916647,"","ChEMBL;TdgClinicalTrial;TTD","VOLINANSERIN|ncit:C95220"
"HTR2A","ANIRACETAM","rxcui:17939",0.0557732890586384,"","TTD","ANIRACETAM|rxcui:17939"
"HTR2A","LUMATEPERONE","rxcui:2275602",0.215125543511891,"","ChEMBL;TdgClinicalTrial;TTD","LUMATEPERONE|rxcui:2275602"
"HTR2A","TEDATIOXETINE","ncit:C152535",0.0456326910479769,"","ChEMBL","TEDATIOXETINE|ncit:C152535"
"HTR2A","ONDANSETRON HYDROCHLORIDE","rxcui:203148",0.0528378527923943,"","NCI","ONDANSETRON HYDROCHLORIDE|rxcui:203148"
"HTR2A","DROPERIDOL","rxcui:3648",0.0836599335879576,"","ChEMBL","DROPERIDOL|rxcui:3648"
"HTR2A","TERGURIDE","ncit:C152567",0.033463973435183,"","TdgClinicalTrial","TERGURIDE|ncit:C152567"
"HTR2A","PALIPERIDONE","rxcui:679314",0.125489900381936,"","ChEMBL;TdgClinicalTrial;TEND","PALIPERIDONE|rxcui:679314"
"HTR2A","NELOTANSERIN","ncit:C83996",1.50587880458324,"","ChEMBL;TdgClinicalTrial;TTD","NELOTANSERIN|ncit:C83996"
"HTR2A","CLOTHIAPINE","rxcui:2620",0.0557732890586384,"","ChEMBL","CLOTHIAPINE|rxcui:2620"
"HTR2A","THIOTHIXENE","rxcui:10510",0.0836599335879576,"","ChEMBL","THIOTHIXENE|rxcui:10510"
"HTR2A","ZOTEPINE","rxcui:40003",0.0313724750954841,"","TTD","ZOTEPINE|rxcui:40003"
"HTR2A","LOXAPINE SUCCINATE","rxcui:6476",0.0836599335879576,"","ChEMBL","LOXAPINE SUCCINATE|rxcui:6476"
"HTR2A","MINAPRINE","rxcui:30031",0.167319867175915,"","ChEMBL;TdgClinicalTrial;TEND","MINAPRINE|rxcui:30031"
"HTR2A","USTEKINUMAB","rxcui:847083",0.0501959601527745,"","PharmGKB","USTEKINUMAB|rxcui:847083"
"HTR2A","HALOPERIDOL LACTATE","rxcui:217483",0.125489900381936,"","ChEMBL","HALOPERIDOL LACTATE|rxcui:217483"
"HTR2A","ERGOT ALKALOIDS","rxcui:4023",0.167319867175915,"","PharmGKB","ERGOT ALKALOIDS|rxcui:4023"
"HTR2A","EPLIVANSERIN FUMARATE","ncit:C95215",0.250979800763873,"","TTD","EPLIVANSERIN FUMARATE|ncit:C95215"
"HTR2A","SUMATRIPTAN","rxcui:37418",0.0436486610024127,"","PharmGKB","SUMATRIPTAN|rxcui:37418"
"HTR2A","ANALGESIC AGENT","ncit:C241",0.100391920305549,"","PharmGKB","ANALGESIC AGENT|ncit:C241"
"HTR2A","PROPOFOL","rxcui:8782",0.0323844904211449,"","PharmGKB","PROPOFOL|rxcui:8782"
"HTR2A","DESIPRAMINE","rxcui:3247",0.0128707590135319,"","PharmGKB","DESIPRAMINE|rxcui:3247"
"HTR2A","THIOTHIXENE HYDROCHLORIDE","rxcui:91135",0.167319867175915,"","ChEMBL","THIOTHIXENE HYDROCHLORIDE|rxcui:91135"
"HTR2A","SB-773812","drugbank:DB16042",0.250979800763873,"","ChEMBL","SB-773812|drugbank:DB16042"
"HTR2A","PIMAVANSERIN","rxcui:1791685",0.752939402291618,"","ChEMBL;TdgClinicalTrial;TTD","PIMAVANSERIN|rxcui:1791685"
"HTR2A","MONOAMINE OXIDASE INHIBITOR","ncit:C667",0.0173089517768188,"","PharmGKB","MONOAMINE OXIDASE INHIBITOR|ncit:C667"
"HTR2A","EPLIVANSERIN","ncit:C65517",0.501959601527746,"","ChEMBL;TdgClinicalTrial","EPLIVANSERIN|ncit:C65517"
"HTR2A","FLUOXETINE HYDROCHLORIDE","rxcui:227224",0.0179271286259909,"","TdgClinicalTrial","FLUOXETINE HYDROCHLORIDE|rxcui:227224"
"HTR2A","CYPROHEPTADINE HYDROCHLORIDE","rxcui:104592",0.0836599335879576,"","TdgClinicalTrial;TEND","CYPROHEPTADINE HYDROCHLORIDE|rxcui:104592"
"HTR2A","PROMAZINE","rxcui:8742",0.0528378527923943,"","TdgClinicalTrial;TEND","PROMAZINE|rxcui:8742"
"HTR2A","NEMIFITIDE","ncit:C90713",0.501959601527746,"","TdgClinicalTrial","NEMIFITIDE|ncit:C90713"
"HTR2A","PSILOCYBINE","ncit:C62529",0.501959601527746,"","ChEMBL","PSILOCYBINE|ncit:C62529"
"HTR2A","LEVOMILNACIPRAN","rxcui:1433212",0.0836599335879576,"","PharmGKB","LEVOMILNACIPRAN|rxcui:1433212"
"HTR2A","MOLINDONE","rxcui:7019",0.0836599335879576,"","ChEMBL","MOLINDONE|rxcui:7019"
"HTR2A","EFAVIRENZ","rxcui:195085",0.0501959601527745,"","PharmGKB","EFAVIRENZ|rxcui:195085"
"HTR2A","TRAZODONE","rxcui:10737",0.100391920305549,"","ChEMBL;TdgClinicalTrial;TEND","TRAZODONE|rxcui:10737"
"HTR2A","LITHIUM","rxcui:6448",0.0239028381679879,"","NCI","LITHIUM|rxcui:6448"
"HTR2A","APD791","drugbank:DB05227",0.501959601527746,"","TdgClinicalTrial","APD791|drugbank:DB05227"
"HTR2A","TEMANOGREL","ncit:C96894",1.00391920305549,"","ChEMBL;TTD","TEMANOGREL|ncit:C96894"
"HTR2A","TRYPTAMINE","drugbank:DB08653",0.0418299667939788,"","TTD","TRYPTAMINE|drugbank:DB08653"
"HTR2A","3,4-METHYLENEDIOXYMETHAMPHETAMINE","ncit:C61081",0.0456326910479769,"","TTD","3,4-METHYLENEDIOXYMETHAMPHETAMINE|ncit:C61081"
"HTR2A","PIMOZIDE","rxcui:8331",0.0147635176919925,"","ChEMBL","PIMOZIDE|rxcui:8331"
"HTR2A","PROPIOMAZINE","rxcui:8770",0.0717085145039636,"","TdgClinicalTrial;TEND","PROPIOMAZINE|rxcui:8770"
"HTR2A","ESMIRTAZAPINE","ncit:C76963",0.167319867175915,"","TdgClinicalTrial","ESMIRTAZAPINE|ncit:C76963"
"HTR2A","ZIMELDINE HYDROCHLORIDE","ncit:C152955",0.029527035383985,"","ChEMBL","ZIMELDINE HYDROCHLORIDE|ncit:C152955"
"HTR2A","AMITRIPTYLINE HYDROCHLORIDE","rxcui:203168",0.0111546578117277,"","TdgClinicalTrial","AMITRIPTYLINE HYDROCHLORIDE|rxcui:203168"
"HTR2A","PROMAZINE HYDROCHLORIDE","rxcui:142444",0.0627449501909682,"","ChEMBL","PROMAZINE HYDROCHLORIDE|rxcui:142444"
"HTR2A","ROLUPERIDONE","drugbank:DB13080",0.250979800763873,"","TTD","ROLUPERIDONE|drugbank:DB13080"
"HTR2A","AMISULPRIDE","rxcui:46303",0.0193061385202979,"","ChEMBL","AMISULPRIDE|rxcui:46303"
"HTR2A","VORTIOXETINE HYDROBROMIDE","rxcui:1439834",0.0386122770405958,"","PharmGKB","VORTIOXETINE HYDROBROMIDE|rxcui:1439834"
"HTR2A","FLIBANSERIN","rxcui:1665509",0.143417029007927,"","TdgClinicalTrial;TTD","FLIBANSERIN|rxcui:1665509"
"HTR2A","ESMIRTAZAPINE MALEATE","ncit:C76940",0.0836599335879576,"","ChEMBL","ESMIRTAZAPINE MALEATE|ncit:C76940"
"HTR2A","RENZAPRIDE","ncit:C152191",0.0501959601527745,"","TdgClinicalTrial","RENZAPRIDE|ncit:C152191"
"HTR2A","YKP-1358","drugbank:DB06109",0.501959601527746,"","TdgClinicalTrial;TTD","YKP-1358|drugbank:DB06109"
"HTR2A","TRIMIPRAMINE MALEATE","rxcui:71532",0.0627449501909682,"","ChEMBL","TRIMIPRAMINE MALEATE|rxcui:71532"
"HTR2A","SERTINDOLE","rxcui:41996",0.0717085145039636,"","ChEMBL;TdgClinicalTrial;TEND","SERTINDOLE|rxcui:41996"
"HTR2A","TRIMIPRAMINE","rxcui:10834",0.0152108970159923,"","PharmGKB","TRIMIPRAMINE|rxcui:10834"
"HTR2A","NEFAZODONE","rxcui:31565",0.0717085145039636,"","TdgClinicalTrial;TEND","NEFAZODONE|rxcui:31565"
"HTR2A","LURASIDONE HYDROCHLORIDE","rxcui:1040027",0.188234850572905,"","ChEMBL;TdgClinicalTrial;TTD","LURASIDONE HYDROCHLORIDE|rxcui:1040027"
"HTR2A","NEFAZODONE HYDROCHLORIDE","rxcui:236082",0.0836599335879576,"","ChEMBL","NEFAZODONE HYDROCHLORIDE|rxcui:236082"
"HTR2A","MESORIDAZINE BESYLATE","rxcui:203186",0.250979800763873,"","ChEMBL","MESORIDAZINE BESYLATE|rxcui:203186"
"HTR2A","BLONANSERIN","ncit:C95920",0.167319867175915,"","ChEMBL;TTD","BLONANSERIN|ncit:C95920"
"HTR2A","THIETHYLPERAZINE","rxcui:10471",0.0912653820959537,"","TdgClinicalTrial;TEND","THIETHYLPERAZINE|rxcui:10471"
"HTR2A","TRIFLUOPERAZINE HYDROCHLORIDE","rxcui:91130",0.0456326910479769,"","ChEMBL","TRIFLUOPERAZINE HYDROCHLORIDE|rxcui:91130"
"HTR2A","VILAZODONE HYDROCHLORIDE","rxcui:1086768",0.0501959601527745,"","PharmGKB","VILAZODONE HYDROCHLORIDE|rxcui:1086768"
"HTR2A","ILOPERIDONE","rxcui:73178",0.0717085145039636,"","ChEMBL;TdgClinicalTrial;TTD","ILOPERIDONE|rxcui:73178"
"HTR2A","DEXFENFLURAMINE HYDROCHLORIDE","rxcui:155142",0.029527035383985,"","ChEMBL","DEXFENFLURAMINE HYDROCHLORIDE|rxcui:155142"
"HTR2A","OLANZAPINE PAMOATE","rxcui:1294588",0.100391920305549,"","ChEMBL","OLANZAPINE PAMOATE|rxcui:1294588"
"HTR2A","CLOZAPINE","rxcui:2626",0.0413987300229068,"","ChEMBL;NCI;PharmGKB;TdgClinicalTrial;TEND","CLOZAPINE|rxcui:2626"
"HTR2A","MESORIDAZINE","rxcui:6779",0.100391920305549,"","TdgClinicalTrial;TEND","MESORIDAZINE|rxcui:6779"
"HTR2A","ASENAPINE MALEATE","rxcui:860647",0.250979800763873,"","ChEMBL","ASENAPINE MALEATE|rxcui:860647"
"HTR2A","MIRTAZAPINE","rxcui:15996",0.0752939402291618,"","ChEMBL;TdgClinicalTrial;TEND","MIRTAZAPINE|rxcui:15996"
"HTR2A","CARPHENAZINE MALEATE","ncit:C65289",0.167319867175915,"","ChEMBL","CARPHENAZINE MALEATE|ncit:C65289"
"HTR2A","ZICRONAPINE","ncit:C152950",0.125489900381936,"","TTD","ZICRONAPINE|ncit:C152950"
"HTR2A","ABAPERIDONE","ncit:C73280",0.250979800763873,"","TTD","ABAPERIDONE|ncit:C73280"
"HTR2A","CYCLOBENZAPRINE","rxcui:21949",0.223093156234554,"","ChEMBL;TdgClinicalTrial;TEND;TTD","CYCLOBENZAPRINE|rxcui:21949"
"HTR2A","ASENAPINE","rxcui:784649",0.0200783840611098,"","TdgClinicalTrial","ASENAPINE|rxcui:784649"
"HTR2A","ABILIFY MAINTENA","wikidata:Q29003613",0.501959601527746,"","TTD","ABILIFY MAINTENA|wikidata:Q29003613"
"HTR2A","BIFEPRUNOX","ncit:C65262",0.0836599335879576,"","TdgClinicalTrial","BIFEPRUNOX|ncit:C65262"
"HTR2A","PROCHLORPERAZINE","rxcui:8704",0.0179271286259909,"","TEND","PROCHLORPERAZINE|rxcui:8704"
"HTR2A","OLANZAPINE","rxcui:61381",0.0198141947971479,"","ChEMBL;TdgClinicalTrial;TEND","OLANZAPINE|rxcui:61381"
"CDH1","FOSBRETABULIN TROMETHAMINE","chembl:CHEMBL2105643",13.0509496397214,"","TALC","FOSBRETABULIN TROMETHAMINE|chembl:CHEMBL2105643"
"CDH1","ANTISERUM","ncit:C571",0.745768550841222,"","NCI","ANTISERUM|ncit:C571"
"CDH1","BICALUTAMIDE","rxcui:83008",1.30509496397214,"","CGI","BICALUTAMIDE|rxcui:83008"
"CDH1","PANCREATIC PROTEOLYTIC ENZYMES","ncit:C38728",6.52547481986069,"","NCI","PANCREATIC PROTEOLYTIC ENZYMES|ncit:C38728"
"HPRT1","MYCOPHENOLATE","rxcui:265323",1.1864499672474,"","FDA;PharmGKB","MYCOPHENOLATE|rxcui:265323"
"HPRT1","LAMIVUDINE","rxcui:68244",1.08757913664345,"","NCI","LAMIVUDINE|rxcui:68244"
"HPRT1","NITROSOUREA COMPOUND","ncit:C699",13.0509496397214,"","NCI","NITROSOUREA COMPOUND|ncit:C699"
"HPRT1","MERCAPTOPURINE","rxcui:103",0.580042206209839,"","TdgClinicalTrial;TEND","MERCAPTOPURINE|rxcui:103"
"AKT3","EVEROLIMUS","rxcui:141704",0.0479814324989757,"","MyCancerGenomeClinicalTrial","EVEROLIMUS|rxcui:141704"
"AKT3","MK-2206","drugbank:DB16828",0.815684352482586,"","ChEMBL;TdgClinicalTrial;TTD","MK-2206|drugbank:DB16828"
"AKT3","UPROSERTIB","ncit:C84870",0.489410611489552,"","CGI;ChEMBL;TTD","UPROSERTIB|ncit:C84870"
"AKT3","MK-2201","chembl:CHEMBL3545000",0.543789568321724,"","ChEMBL","MK-2201|chembl:CHEMBL3545000"
"AKT3","TRICIRIBINE","ncit:C142998",0.543789568321724,"","ClearityFoundationClinicalTrial;TdgClinicalTrial","TRICIRIBINE|ncit:C142998"
"AKT3","TAS0612","chembl:CHEMBL4650277",0.163136870496517,"","ChEMBL","TAS0612|chembl:CHEMBL4650277"
"AKT3","IPATASERTIB","ncit:C91072",0.593224983623699,"","ChEMBL;ClearityFoundationClinicalTrial;MyCancerGenomeClinicalTrial;TdgClinicalTrial","IPATASERTIB|ncit:C91072"
"AKT3","GSK690693","iuphar.ligand:5196",0.101960544060323,"","TTD","GSK690693|iuphar.ligand:5196"
"AKT3","FASUDIL","ncit:C65624",0.0562540932746611,"","DTC","FASUDIL|ncit:C65624"
"AKT3","GSK-690693","drugbank:DB12745",0.0959628649979513,"","ChEMBL","GSK-690693|drugbank:DB12745"
"AKT3","PERIFOSINE","ncit:C1727",0.326273740993035,"","TdgClinicalTrial","PERIFOSINE|ncit:C1727"
"AKT3","CAPIVASERTIB","rxcui:2669967",0.652547481986069,"","CGI;ChEMBL;ClearityFoundationClinicalTrial;TTD","CAPIVASERTIB|rxcui:2669967"
"AKT3","AFURESERTIB HYDROCHLORIDE","ncit:C142902",0.543789568321724,"","ClearityFoundationClinicalTrial","AFURESERTIB HYDROCHLORIDE|ncit:C142902"
"AKT3","FEXAGRATINIB","ncit:C88272",0.203921088120647,"","MyCancerGenomeClinicalTrial","FEXAGRATINIB|ncit:C88272"
"AKT3","M-2698","drugbank:DB15431",0.36252637888115,"","ChEMBL;TTD","M-2698|drugbank:DB15431"
"AKT3","BAY1125976","iuphar.ligand:10908",0.326273740993035,"","TTD","BAY1125976|iuphar.ligand:10908"
"AKT3","MIRANSERTIB","ncit:C99172",0.407842176241293,"","ChEMBL;TTD","MIRANSERTIB|ncit:C99172"
"AKT3","GSK-269962A","drugbank:DB17030",0.0370765614764812,"","DTC","GSK-269962A|drugbank:DB17030"
"AKT3","LY-2780301","chembl:CHEMBL3545134",0.326273740993035,"","ChEMBL","LY-2780301|chembl:CHEMBL3545134"
"AKT3","AKT INHIBITOR LY2780301","ncit:C95737",0.407842176241293,"","TTD","AKT INHIBITOR LY2780301|ncit:C95737"
"AKT3","OMIPALISIB","ncit:C88270",0.0815684352482586,"","MyCancerGenomeClinicalTrial","OMIPALISIB|ncit:C88270"
"AKT3","ARCHEXIN","ncit:C88335",0.543789568321724,"","TdgClinicalTrial","ARCHEXIN|ncit:C88335"
"AKT3","VEMURAFENIB","rxcui:1147220",0.0440910460801398,"","CIViC","VEMURAFENIB|rxcui:1147220"
"AKT3","RUPITASERTIB","ncit:C112004",0.815684352482586,"","TTD","RUPITASERTIB|ncit:C112004"
"AKT3","TRICIRIBINE PHOSPHATE","ncit:C1262",1.08757913664345,"","ChEMBL;TTD","TRICIRIBINE PHOSPHATE|ncit:C1262"
"AKT3","XL-418","chembl:CHEMBL2016893",0.326273740993035,"","ChEMBL","XL-418|chembl:CHEMBL2016893"
"AKT3","AFURESERTIB","ncit:C82390",0.466105344275764,"","ChEMBL;TTD","AFURESERTIB|ncit:C82390"
"AKT3","XL418","drugbank:DB05204",1.22352652872388,"","TdgClinicalTrial;TTD","XL418|drugbank:DB05204"
"AKT3","SR-13668","chembl:CHEMBL245030",0.543789568321724,"","TTD","SR-13668|chembl:CHEMBL245030"
"AKT3","AKT INHIBITOR MK2206","ncit:C90581",0.349579008206823,"","CIViC;ClearityFoundationClinicalTrial;MyCancerGenomeClinicalTrial","AKT INHIBITOR MK2206|ncit:C90581"
"AKT3","PIFUSERTIB","ncit:C178300",0.543789568321724,"","ChEMBL","PIFUSERTIB|ncit:C178300"
"AKT3","PAN-AKT KINASE INHIBITOR GSK690693","ncit:C71711",1.63136870496517,"","CIViC","PAN-AKT KINASE INHIBITOR GSK690693|ncit:C71711"
"LAMP1","DIMETHYL SULFOXIDE","rxcui:3455",6.52547481986069,"","NCI","DIMETHYL SULFOXIDE|rxcui:3455"
"GRB7","GSK065","iuphar.ligand:10358",26.1018992794428,"","GuideToPharmacology","GSK065|iuphar.ligand:10358"
"GRB7","GSK180","iuphar.ligand:9007",26.1018992794428,"","GuideToPharmacology","GSK180|iuphar.ligand:9007"
"GRP","CISPLATIN","rxcui:2555",0.0789173069673251,"","NCI","CISPLATIN|rxcui:2555"
"GRP","ATROPINE SULFATE","rxcui:153971",2.9002110310492,"","NCI","ATROPINE SULFATE|rxcui:153971"
"GRP","EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR","ncit:C2167",1.28898268046631,"","NCI","EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR|ncit:C2167"
"GRP","THYROTROPIN","rxcui:10579",3.48025323725903,"","NCI","THYROTROPIN|rxcui:10579"
"GRP","NALOXONE HYDROCHLORIDE","rxcui:203192",0.682402595540987,"","NCI","NALOXONE HYDROCHLORIDE|rxcui:203192"
"GRP","RANITIDINE HYDROCHLORIDE","rxcui:203136",0.725052757762299,"","NCI","RANITIDINE HYDROCHLORIDE|rxcui:203136"
"GRP","NIFEDIPINE","rxcui:7417",0.207157930789228,"","NCI","NIFEDIPINE|rxcui:7417"
"GRP","BETA-ADRENERGIC ANTAGONIST","ncit:C29576",2.32016882483936,"","NCI","BETA-ADRENERGIC ANTAGONIST|ncit:C29576"
"GRP","FUROSEMIDE","rxcui:4603",0.644491340233155,"","NCI","FUROSEMIDE|rxcui:4603"
"DDIT4","DOXEPIN HYDROCHLORIDE","rxcui:203179",0.169492852463914,"","PharmGKB","DOXEPIN HYDROCHLORIDE|rxcui:203179"
"DDIT4","MONOAMINE OXIDASE INHIBITOR","ncit:C667",0.257161569255594,"","PharmGKB","MONOAMINE OXIDASE INHIBITOR|ncit:C667"
"DDIT4","DESIPRAMINE","rxcui:3247",0.191222705343903,"","PharmGKB","DESIPRAMINE|rxcui:3247"
"DDIT4","CLOMIPRAMINE","rxcui:2597",0.196254881800321,"","PharmGKB","CLOMIPRAMINE|rxcui:2597"
"DDIT4","TRIMIPRAMINE","rxcui:10834",0.225990469951885,"","PharmGKB","TRIMIPRAMINE|rxcui:10834"
"DDIT4","NORTRIPTYLINE","rxcui:7531",0.233052672137882,"","PharmGKB","NORTRIPTYLINE|rxcui:7531"
"DDIT4","AMITRIPTYLINE HYDROCHLORIDE","rxcui:203168",0.165726344631383,"","PharmGKB","AMITRIPTYLINE HYDROCHLORIDE|rxcui:203168"
"CSNK1G2","SP-600125","chembl:CHEMBL1725279",0.0418971095978214,"","DTC","SP-600125|chembl:CHEMBL1725279"
"CSNK1G2","ROSIPTOR","ncit:C152258",1.86442137710305,"","GuideToPharmacology","ROSIPTOR|ncit:C152258"
"CSNK1G2","CENISERTIB","ncit:C64540",0.0316003623237806,"","DTC","CENISERTIB|ncit:C64540"
"CSNK1G2","SNS-314","drugbank:DB06134",0.0887819703382407,"","DTC","SNS-314|drugbank:DB06134"
"CSNK1G2","3 ALPHA-AMINOCHOLESTANE","iuphar.ligand:9564",3.72884275420611,"","GuideToPharmacology","3 ALPHA-AMINOCHOLESTANE|iuphar.ligand:9564"
"CSNK1G2","ILORASERTIB","ncit:C116729",0.0321451961569492,"","DTC","ILORASERTIB|ncit:C116729"
"CSNK1G2","ALSTERPAULLONE","drugbank:DB04014",0.0717085145039636,"","DTC","ALSTERPAULLONE|drugbank:DB04014"
"CSNK1G2","PF-562271","iuphar.ligand:9381",0.0345263217982047,"","DTC","PF-562271|iuphar.ligand:9381"
"CSNK1G2","CYC-116","chembl:CHEMBL482967",0.0384416778784135,"","DTC","CYC-116|chembl:CHEMBL482967"
"CSNK1G2","(RS)-ROSCOVITINE","chembl:CHEMBL52387",0.286834058015855,"","DTC","(RS)-ROSCOVITINE|chembl:CHEMBL52387"
"CSNK1G2","PHA-767491","drugbank:DB17043",0.0564976174879714,"","DTC","PHA-767491|drugbank:DB17043"
"CSNK1G2","TAK-715","drugbank:DB16108",0.155368448091921,"","DTC","TAK-715|drugbank:DB16108"
"CSNK1G2","SB220025","drugbank:DB04338",0.120285250135681,"","DTC","SB220025|drugbank:DB04338"
"CSNK1G2","LINIFANIB","ncit:C71759",0.0466105344275764,"","DTC","LINIFANIB|ncit:C71759"
"GPT","ANHYDROUS TACROLIMUS","rxcui:235991",0.932210688551527,"","NCI","ANHYDROUS TACROLIMUS|rxcui:235991"
"GPT","ABL127","iuphar.ligand:8608",13.0509496397214,"","GuideToPharmacology","ABL127|iuphar.ligand:8608"
"GPT","GLUCAGON (RDNA)","rxcui:261716",2.3728999344948,"","NCI","GLUCAGON (RDNA)|rxcui:261716"
"GPT","PROTEASE INHIBITOR","ncit:C783",1.30509496397214,"","NCI","PROTEASE INHIBITOR|ncit:C783"
"GLUL","PF-06648671","iuphar.ligand:13411",1.86442137710305,"","TTD","PF-06648671|iuphar.ligand:13411"
"GLUL","RG-4733","chembl:CHEMBL4297422",3.72884275420611,"","TTD","RG-4733|chembl:CHEMBL4297422"
"GLUL","GSI-136","drugbank:DB12819",0.532691822029444,"","TTD","GSI-136|drugbank:DB12819"
"GLUL","AVAGACESTAT","ncit:C96305",0.466105344275764,"","TTD","AVAGACESTAT|ncit:C96305"
"GLUL","COMBRETASTATIN A4","iuphar.ligand:8854",3.72884275420611,"","GuideToPharmacology","COMBRETASTATIN A4|iuphar.ligand:8854"
"GLUL","E-2212","chembl:CHEMBL2151205",3.72884275420611,"","TTD","E-2212|chembl:CHEMBL2151205"
"GLUL","CHF-5074","iuphar.ligand:7339",1.86442137710305,"","TTD","CHF-5074|iuphar.ligand:7339"
"GLUL","BEGACESTAT","ncit:C76054",0.466105344275764,"","TTD","BEGACESTAT|ncit:C76054"
